kode,text
1139,Mengatur jadwal penanaman sayuran.
1139,Memantau kualitas hasil panen.
1139,Menjual hasil panen di pasar.
1139,Merawat kebun sayuran harian.
1139,Memanen sayuran dan mengemasnya.
1139,Membangun kebun sayuran organik.
1139,Menanam dan merawat sayuran.
1139,Merawat dan memanen sayuran.
1139,Mengontrol hama tanaman sayuran.
1139,Memproduksi bibit sayuran unggul.
1139,Menjual sayuran segar berkualitas.
1139,Memanen buah dan sayur segar.
1139,Merawat tanaman sayuran setiap hari.
1139,Menyiapkan lahan untuk pertanian.
1139,Mengelola kebun sayur-sayuran.
1140,Menanam dan merawat tanaman tebu.
1140,Memanen tebu di lahan perkebunan.
1140,Mengolah lahan untuk penanaman tebu.
1140,Melakukan penyemaian bibit tebu berkualitas.
1140,Memelihara perkebunan tebu setiap hari.
1140,Membudidayakan tanaman tebu secara intensif.
1140,Memastikan pertumbuhan tebu yang optimal.
1140,Mengelola kegiatan pembibitan tebu.
1140,Menyiapkan lahan pembibitan tebu.
1140,Melakukan pembenihan tanaman tebu.
1140,Mengendalikan hama dan penyakit tebu.
1140,Memberikan pupuk pada tanaman tebu.
1140,Melakukan irigasi pada kebun tebu.
1140,Memanen tebu untuk produksi gula.
1140,Mengangkut tebu hasil panen.
1140,Merawat mesin dan alat panen tebu.
1140,Mengawasi pekerja perkebunan tebu.
1140,Mencatat hasil panen tebu setiap hari.
1140,Menyemprotkan pestisida pada tebu.
1140,Memangkas daun tebu yang kering.
1140,Membajak lahan untuk tanaman tebu.
1140,Membuat bedengan untuk tebu.
1140,Mengontrol kualitas bibit tebu.
1140,Melakukan seleksi bibit tebu unggul.
1140,Mengisi dan merawat bibit tebu.
1140,Melakukan penanaman tebu massal.
1140,Mengamati pertumbuhan tanaman tebu.
1140,Mengatasi masalah pada tanaman tebu.
1140,Memastikan ketersediaan air untuk tebu.
1140,Melakukan pembersihan lahan tebu.
1140,Menjual bibit tebu unggul berkualitas.
1140,Mengolah tanah sebelum menanam tebu.
1140,Merencanakan penanaman tebu tahunan.
1140,Melatih pekerja perkebunan tebu.
1140,Bernegosiasi dengan pemasok bibit tebu.
1140,Memastikan keselamatan pekerja tebu.
1140,Menghitung biaya produksi tebu.
1140,Mencari solusi hama tebu efektif.
1140,Mengembangkan metode penanaman tebu.
1140,Melakukan survei lahan tebu potensial.
1140,Memesan pupuk untuk tanaman tebu.
1140,Menyiapkan peralatan panen tebu.
1140,Menghitung hasil produksi gula tebu.
1140,Mencari informasi harga tebu terbaru.
1140,Membuat laporan hasil panen tebu.
1140,Menganalisis kualitas tanaman tebu.
1140,Mengontrol pertumbuhan rumput liar tebu.
1140,Mengelola kebun bibit tebu sendiri.
1140,Melakukan perawatan pasca panen tebu.
1150,Menyiapkan lahan untuk tanaman tembakau
1150,Menyemai bibit tembakau berkualitas
1150,Merawat bibit tembakau di pembibitan
1150,Menanam bibit tembakau di ladang
1150,Merawat tanaman tembakau harian
1150,Memberi pupuk tanaman tembakau
1150,Mengendalikan hama tanaman tembakau
1150,Melakukan penyiraman tanaman tembakau
1150,Memanen daun tembakau berkualitas
1150,Membersihkan daun tembakau hasil panen
1150,Merajang daun tembakau siap olah
1150,Mengeringkan daun tembakau hasil panen
1150,Memilah daun tembakau berdasarkan kualitas
1150,Mengemas daun tembakau siap jual
1150,Membangun dan merawat kebun tembakau
1150,Mengelola kegiatan perkebunan tembakau
1150,Memastikan kualitas bibit tembakau terbaik
1150,Mengawasi pertumbuhan tanaman tembakau
1150,Mencatat hasil panen tembakau
1150,Melakukan inspeksi lahan tembakau
1150,Menyiapkan peralatan perkebunan tembakau
1150,Memastikan ketersediaan pupuk dan pestisida
1150,Mengolah tanah untuk penanaman tembakau
1150,Menyiapkan lahan pasca panen tembakau
1150,Mengontrol gulma di kebun tembakau
1150,Memastikan kesehatan tanaman tembakau
1150,Menjaga kebersihan area perkebunan tembakau
1150,Merekrut dan melatih pekerja kebun tembakau
1150,Mengelola keuangan perkebunan tembakau
1150,Memasarkan hasil panen tembakau
1150,Mencari bibit unggul tembakau
1150,Memantau cuaca untuk perkebunan tembakau
1150,Mencegah kebakaran di kebun tembakau
1150,Membuat kompos untuk tanaman tembakau
1150,Melakukan uji coba bibit baru tembakau
1150,Menganalisis hasil produksi tembakau
1150,Memanfaatkan limbah perkebunan tembakau
1150,Melakukan perawatan alat pengolahan tembakau
1150,Bernegosiasi dengan pemasok bibit dan pupuk
1150,Menghitung biaya produksi tembakau
1150,Mengurus perizinan perkebunan tembakau
1150,Menggali sumur untuk irigasi tembakau
1150,Memelihara mesin perajang tembakau
1150,Menyusun laporan kegiatan perkebunan tembakau
1150,Menentukan jadwal panen tembakau
1150,Mengendalikan erosi tanah di kebun tembakau
1150,Mengembangkan varietas tembakau baru
1150,Memberikan penyuluhan pertanian tembakau
1160,"Menanam kapas, memelihara tanaman serat."
1160,"Panen kapuk, mengelola kebun serat."
1160,Menyemai bibit kapas berkualitas tinggi.
1160,Merawat tanaman rosela untuk tekstil.
1160,"Membudidayakan rami, produksi serat."
1160,"Menjaga kebun yute, menghasilkan serat."
1160,"Penanaman linen, bahan baku tekstil."
1160,"Mengolah agave, serat alami."
1160,"Perawatan abaca, serat kuat."
1160,"Menanam kenaf, serat alternatif."
1160,"Petani sisal, hasilkan serat agave."
1160,Pembibitan tanaman serat tekstil.
1160,"Pengelolaan kebun serat, panen berkelanjutan."
1160,"Memproses serat kapas, persiapan tekstil."
1160,Merawat tanaman serat untuk industri.
1160,Penanaman dan panen tanaman serat.
1160,Pengelolaan lahan tanaman serat.
1160,Menjual bibit tanaman serat berkualitas.
1160,Pemeliharaan tanaman serat setiap hari.
1160,Memanen tanaman serat untuk tekstil.
1160,Membudidayakan berbagai jenis serat tekstil.
1160,Penanaman kapas skala kecil.
1160,"Pengelolaan kebun agave, produksi serat."
1160,Merawat tanaman abaca untuk serat.
1160,"Panen kenaf, mempersiapkan serat."
1160,Penanaman dan panen rami.
1160,Mengontrol hama tanaman serat.
1160,Pengairan tanaman serat secara teratur.
1160,Pemberian pupuk tanaman serat.
1160,Pengujian kualitas serat tekstil.
1160,Penyemaian bibit tanaman serat harian.
1160,Perawatan intensif tanaman serat.
1160,Penanaman dan perawatan yute.
1160,Mengolah hasil panen tanaman serat.
1160,Penyortiran serat tekstil berkualitas.
1160,Penyiangan gulma tanaman serat.
1160,Pemantauan pertumbuhan tanaman serat.
1160,Pengecekan kesehatan tanaman serat.
1160,Pembentukan bedengan tanaman serat.
1160,Pengendalian penyakit tanaman serat.
1160,Penyemprotan hama tanaman serat.
1160,Penggemburan tanah tanaman serat.
1160,Pengangkutan hasil panen serat.
1160,Pembersihan lahan tanaman serat.
1160,Perencanaan penanaman tanaman serat.
1160,Pengukuran hasil panen serat.
1160,Membuat kompos untuk tanaman serat.
1160,Pembibitan kapas berkualitas unggul.
1160,"Perawatan tanaman linen, produksi serat."
1160,Panen semua jenis tanaman serat.
1193,Menanam bunga potong anggrek dan mawar
1193,Memanen kuncup bunga untuk dijual
1193,Merawat tanaman bunga gerbera dan krisan
1193,Memangkas bunga anyelir di kebun
1193,Mengairi tanaman bunga gladiol
1193,Mengumpulkan bunga melati segar
1193,Menyemprot pestisida tanaman bunga
1193,Memupuk tanaman bunga sedap malam
1193,Menyortir bunga potong berkualitas
1193,Memetik bunga mawar untuk buket
1193,Merawat tanaman bunga di greenhouse
1193,Mengepak bunga potong untuk pengiriman
1193,Menyiapkan lahan untuk tanaman bunga
1193,Memangkas bunga sebelum dijual
1193,Mengendalikan hama tanaman bunga
1193,Menanam benih tanaman bunga
1193,Menyiram tanaman bunga setiap hari
1193,Memanen bunga matahari segar
1193,Memelihara tanaman bunga yang indah
1193,Menjual bunga potong di pasar
1193,Mengatur tata letak tanaman bunga
1193,Mengawasi pertumbuhan tanaman bunga
1193,Mengontrol suhu greenhouse bunga
1193,Membersihkan gulma kebun bunga
1193,Membuat buket bunga segar
1193,Menyiapkan bunga untuk acara pernikahan
1193,Mengirim bunga ke pelanggan
1193,Menerima pesanan bunga potong
1193,Menanam bibit bunga baru
1193,Mengontrol penyakit tanaman bunga
1193,Mencatat hasil panen bunga
1193,Melakukan penjualan bunga online
1193,Merawat bunga hias di toko
1193,Membersihkan daun kering bunga
1193,Mengganti pot bunga yang layu
1193,Memastikan kualitas bunga terjaga
1193,Mencari bibit bunga unggul
1193,Mengelola kebun bunga secara profesional
1193,Membuat rangkaian bunga indah
1193,Mengevaluasi hasil panen bunga
1193,Membudidayakan berbagai jenis bunga
1193,Bernegosiasi harga bunga dengan supplier
1193,Menjaga kebersihan kebun bunga
1193,Merawat tanaman bunga di area terbuka
1193,Melakukan promosi penjualan bunga
1193,Menanam dan memanen bunga tulip
1193,Menjual bunga lily segar
1193,Memetik bunga carnation berkualitas
1193,Memastikan pasokan bunga aman
1193,Mengatur jadwal tanam bunga
1220,Menanam dan merawat pohon durian
1220,Memanen buah mangga di kebun
1220,Merawat bibit tanaman alpukat
1220,Menjual buah rambutan segar
1220,Memanen jambu biji dari kebun
1220,Mengelola kebun buah naga
1220,Menyiram tanaman buah-buahan tropis
1220,Memproses buah manggis pasca panen
1220,Merawat pohon pisang raja
1220,Menanam dan memelihara buah salak
1220,Memetik buah sirsak matang
1220,Menjual bibit tanaman buah
1220,Memupuk tanaman belimbing
1220,Memanen buah lengkeng manis
1220,Mengelola kebun buah durian
1220,Menjual buah pepaya segar
1220,Merawat tanaman buah ara
1220,Memanen buah duku di kebun
1220,Menanam dan memelihara buah sawo
1220,Mengelola kebun pisang
1220,Menyemprot hama tanaman mangga
1220,Memproses hasil panen buah naga
1220,Memanen jambu air segar
1220,Merawat bibit buah-buahan tropis
1220,Memupuk tanaman rambutan
1220,Menjual buah kurma impor
1220,Menjaga kebun buah-buahan
1220,Merawat pohon nangka besar
1220,Menyortir buah mangga berkualitas
1220,Memetik buah belimbing dari pohon
1220,Menjual hasil panen alpukat
1220,Merawat tanaman buah manggis
1220,Memanen nanas dari kebunnya
1220,Menyiram pohon durian setiap hari
1220,Memproses buah salak menjadi manisan
1220,Menjual berbagai jenis buah
1220,Merawat tanaman sirsak di kebun
1220,Menanam dan memelihara buah pisang
1220,Memetik buah jambu biji
1220,Mengelola pembibitan buah
1220,Memanen buah lengkeng
1220,Memupuk tanaman pepaya.
1220,Memproses panen alpukat.
1220,Menjual buah-buahan tropis segar.
1220,Memetik buah duku.
1220,Merawat kebun sawo.
1220,Menanam dan panen buah naga.
1220,Memberi makan tanaman
1220,Merawat buah ara
1220,Mencari bibit tanaman buah
1230,Menanam dan merawat jeruk bali.
1230,Memanen jeruk keprok di kebun.
1230,Menyiram bibit jeruk lemon hari ini.
1230,Memupuk tanaman jeruk orange.
1230,Mengepak jeruk mandarin untuk dijual.
1230,Memeriksa kualitas jeruk clementine.
1230,Merawat bibit jeruk unggul.
1230,Mengendalikan hama jeruk.
1230,Memanen jeruk tangerin pagi ini.
1230,Menjual jeruk segar di pasar.
1230,Membuat bibit jeruk baru.
1230,Memilah jeruk berdasarkan ukuran.
1230,Membersihkan kebun jeruk setiap hari.
1230,Mengairi kebun jeruk setiap minggu.
1230,Memetik jeruk yang sudah matang.
1230,Menanam benih jeruk keprok.
1230,Mengawasi pertumbuhan jeruk.
1230,Mengelola kebun jeruk.
1230,Memastikan panen jeruk maksimal.
1230,Menghitung hasil panen jeruk.
1230,Melakukan pemangkasan pohon jeruk.
1230,Memberi pestisida pada jeruk.
1230,Mengecek kesehatan pohon jeruk.
1230,Mengangkut hasil panen jeruk.
1230,Menjual bibit jeruk unggul.
1230,Mengolah jeruk menjadi produk.
1230,Mencatat perkembangan kebun jeruk.
1230,Merawat tanaman jeruk mandarin.
1230,Membuat bibit jeruk berkualitas.
1230,Memanen jeruk setiap musim.
1230,Menangani pemasaran jeruk lokal.
1230,Merancang sistem irigasi jeruk.
1230,Mengatur jadwal pemupukan jeruk.
1230,Mengawasi proses pasca panen jeruk.
1230,Melakukan seleksi bibit jeruk.
1230,Memastikan kualitas jeruk optimal.
1230,Merawat pembibitan jeruk.
1230,Menjual jeruk langsung ke konsumen.
1230,Melakukan uji coba bibit jeruk.
1230,Memetik jeruk berkualitas tinggi.
1230,Monitoring hama dan penyakit jeruk.
1230,Memberikan pelatihan pada petani jeruk.
1230,Mengembangkan varietas jeruk baru.
1230,Memproses jeruk untuk dijual.
1230,Mengelola keuangan kebun jeruk.
1230,Memperluas area perkebunan jeruk.
1230,Mencari bibit jeruk yang baik.
1230,Mengelola panen jeruk.
1230,Menganalisis hasil produksi jeruk.
1230,Bernegosiasi dengan pemasok jeruk.
1261,Menanam dan merawat pohon kelapa
1261,Memanen buah kelapa setiap hari
1261,Melakukan pembibitan kelapa berkualitas
1261,Mengolah lahan perkebunan kelapa
1261,Menyemai bibit kelapa unggul
1261,Merawat tanaman kelapa dewasa
1261,Mengumpulkan buah kelapa siap panen
1261,Membuat bibit kelapa berkualitas tinggi
1261,Memupuk tanaman kelapa secara rutin
1261,Menyiram tanaman kelapa pagi dan sore
1261,Membersihkan gulma di kebun kelapa
1261,Mengendalikan hama dan penyakit kelapa
1261,Memangkas dahan pohon kelapa
1261,Mengairi kebun kelapa saat kemarau
1261,Membangun dan merawat kebun kelapa
1261,Menjual bibit kelapa unggulan
1261,Menanam bibit kelapa di lahan
1261,Memetik buah kelapa yang masak
1261,Memproses buah kelapa menjadi produk
1261,Merawat bibit kelapa di pembibitan
1261,Mengelola kebun kelapa berkelanjutan
1261,Mengecek kesehatan pohon kelapa
1261,Melakukan pemanenan buah kelapa
1261,Membuat kompos untuk tanaman kelapa
1261,Melindungi tanaman kelapa dari hama
1261,Mengendalikan hama dan penyakit kelapa
1261,Menyiapkan lahan untuk penanaman kelapa
1261,Memanen kelapa dengan tepat waktu
1261,Melakukan seleksi bibit kelapa terbaik
1261,Memastikan kualitas buah kelapa panen
1261,Mengelola panen buah kelapa
1261,Merawat dan membesarkan bibit kelapa
1261,Mencatat hasil panen kelapa harian
1261,Mengawasi pertumbuhan tanaman kelapa
1261,Mengelola kebun kelapa secara efektif
1261,Mengendalikan gulma di kebun kelapa
1261,Menyiapkan bibit kelapa untuk dijual
1261,Melakukan perawatan intensif pohon kelapa
1261,Memastikan keberlangsungan kebun kelapa
1261,Mengoptimalkan hasil panen buah kelapa
1261,Melakukan pemupukan berkala pada kelapa
1261,Menjaga kesehatan pohon kelapa
1261,Mengatasi masalah hama pada kelapa
1261,Melakukan penanaman bibit kelapa
1261,Merencanakan penanaman kelapa
1261,Memantau perkembangan buah kelapa
1261,Mengupayakan panen kelapa maksimal
1261,Mengelola sumber daya kebun kelapa
1261,Bertani kelapa secara modern
1262,Menanam bibit sawit di lahan.
1262,Memanen buah sawit yang matang.
1262,Merawat tanaman sawit muda.
1262,Memupuk tanaman sawit rutin.
1262,Mengendalikan hama dan penyakit sawit.
1262,Membuat bibit sawit berkualitas.
1262,Menyemai benih kelapa sawit.
1262,Memelihara kebun kelapa sawit.
1262,Mengolah lahan untuk sawit baru.
1262,Membasmi gulma di kebun sawit.
1262,Memanen buah sawit setiap minggu.
1262,Melakukan pembersihan lahan sawit.
1262,Memeriksa kualitas bibit sawit.
1262,Membudidayakan tanaman kelapa sawit.
1262,Mengangkut hasil panen sawit.
1262,Merawat bibit sawit di pembibitan.
1262,Memantau pertumbuhan sawit harian.
1262,Menyiram tanaman sawit secara berkala.
1262,Memberantas hama sawit secara intensif.
1262,Mengelola perkebunan kelapa sawit.
1262,Melakukan perawatan tanaman sawit.
1262,Mengontrol kualitas buah sawit.
1262,Mencatat hasil panen kelapa sawit.
1262,Menyiapkan lahan tanam sawit.
1262,Melakukan seleksi bibit sawit.
1262,Memasarkan hasil panen kelapa sawit.
1262,Mengelola pupuk tanaman sawit.
1262,Menangani pemanenan buah sawit.
1262,Melakukan penyemprotan hama sawit.
1262,Memperbaiki sistem irigasi sawit.
1262,Mengawasi pekerja kebun sawit.
1262,Merencanakan penanaman sawit baru.
1262,Memastikan kualitas bibit unggul.
1262,Menghitung kebutuhan pupuk sawit.
1262,Mengatur jadwal pemanenan sawit.
1262,Memastikan pertumbuhan sawit optimal.
1262,Memantau kesehatan tanaman sawit.
1262,Melakukan pengecekan kualitas sawit.
1262,Menjual bibit kelapa sawit berkualitas.
1262,Membeli pupuk untuk tanaman sawit.
1262,Menggunakan alat panen sawit.
1262,Mengangkut bibit sawit ke lahan.
1262,Memastikan hasil panen sawit banyak.
1262,Mengontrol biaya perawatan sawit.
1262,Memperluas area kebun kelapa sawit.
1262,Merencanakan pemeliharaan sawit.
1262,Menghitung keuntungan dari sawit.
1262,Menjaga kebersihan area sawit.
1262,Memperhatikan kelestarian sawit.
1262,Memastikan produksi sawit stabil.
1270,Menanam dan merawat bibit kopi
1270,Memanen biji kopi berkualitas
1270,Merawat tanaman teh di kebun
1270,Mengolah lahan untuk kakao
1270,Menyemai bibit tanaman kopi
1270,Memupuk tanaman teh setiap hari
1270,Memanen daun teh pilihan
1270,Menyirami tanaman kakao muda
1270,Memetik buah kakao matang
1270,Mengelola perkebunan kopi robusta
1270,Memastikan kualitas biji kopi
1270,Membudidayakan tanaman teh terbaik
1270,Menjual bibit tanaman teh
1270,Mengolah biji kakao menjadi cokelat
1270,Menanam tanaman mate di lahan
1270,Merawat tanaman kopi arabika
1270,Penyemaian bibit kakao unggul
1270,Memanen daun mate untuk teh
1270,Mengawasi pertumbuhan tanaman kopi
1270,Mengontrol hama tanaman teh
1270,Memproses biji kopi pasca panen
1270,Menyiapkan lahan untuk teh
1270,Memanen tanaman kakao pertama
1270,Pemeliharaan kebun kopi berkelanjutan
1270,Memastikan kualitas daun teh
1270,Mengumpulkan biji kakao berkualitas
1270,Melakukan penyulaman tanaman teh
1270,Memotong ranting tanaman kopi
1270,Mengeringkan biji kakao dijemur
1270,Melakukan perawatan tanaman mate
1270,Menjaga tanaman kopi dari penyakit
1270,Membuat bibit teh berkualitas
1270,Memanen hasil kebun kakao
1270,Membantu panen kopi saat musim
1270,Merawat bibit kakao di persemaian
1270,Pengelolaan kebun teh organik
1270,Panen dan sortir biji kopi
1270,Menyediakan bibit mate sehat
1270,Melakukan penyiangan gulma kopi
1270,Memanen daun teh berkualitas
1270,Memroses biji kakao menjadi bubuk
1270,Memastikan tanaman kopi tumbuh baik
1270,Pengendalian hama dan penyakit teh
1270,Mengumpulkan buah kakao terbaik
1270,Menjual hasil panen kopi
1270,Melakukan perawatan tanaman teh
1270,Penyiraman tanaman kakao rutin
1270,Melakukan pemanenan biji kopi
1270,Menanam benih tanaman kakao
1270,Perawatan tanaman kopi berkelanjutan
1281,Menanam dan merawat tanaman lada
1281,Memanen lada di kebun
1281,Menyemai bibit lada berkualitas
